Unnamed: 0,highway,name,asfinag_position,asfinag_type,direction,osm_id,osm_name,centroid,dist_along_highway,traffic_flow,energy_demand
0.0,A1,'Parkplatz Großraum’,27.42,2,2,47029834,Großram,POINT (598918.172416926 477113.1170866974),18630.86849194398,13297.00000000001,14541.089445096624
1.0,A1,'Steinhäusl',32.7,0,2,187691678,Steinhäusl,POINT (594053.7768457728 476412.5414740073),24098.67681152607,31709.9999999998,77129.62227259565
2.0,A1,'Kesselhof',44.88,1,1,228287045,Kesselhof,POINT (583164.4383275693 479070.144500346),36260.395870592,30234.999996719125,109130.9556998184
4.0,A1,'St. Pölten',62.9,0,2,47029995,St. Pölten,POINT (565411.8660079052 477639.9632115253),54307.51935523901,35565.0,99032.43203384093
5.0,A1,'Schallaburg',76.81,1,1,210456429,Schallaburg,POINT (552213.9791297226 479236.2870033564),68230.25688284212,29188.0,136934.36037638842
8.0,A1,'Ybbs',100.32,0,1,322544067,Ybbs,POINT (532437.2852403207 474761.1866661229),91687.56131897827,27161.404450838774,104129.25066774737
11.0,A1,'Amstetten',119.36,1,1,69744600,Amstetten,POINT (514590.5665525703 472942.103187678),110856.16706177368,25407.0,56128.53142796268
13.0,A1,'Oed',130.52,2,1,895761070,Oed,POINT (504675.7868177567 469666.8035950668),121902.04643123144,26849.692063066555,69822.67372138261
15.0,A1,'Haag',143.54,0,1,79589948,Haag,POINT (492792.9087994206 471806.3395010391),134904.5556513331,28172.0,72532.38382040545
18.0,A1,'Enns Süd',156.19,1,1,523633273,Enns Süd,POINT (483455.8217990267 479027.1095450164),147777.689227296,29648.737115098505,86236.69930607454
20.0,A1,'Ansfelden Süd',170.93,0,1,35323435,Ansfelden Süd,POINT (470626.1716849853 479704.6766880775),162320.75373815486,46681.64620523784,108599.64670259577
22.0,A1,'Allhaming Süd',182.59,1,1,322545858,Allhaming Süd,POINT (461489.6777927409 473202.3523929474),173952.69643198498,22273.000000000004,132032.00498622246
25.0,A1,'Lindach Süd',212.27,0,1,531736196,Lindach Süd,POINT (438804.2702841595 456202.8899055603),203592.17135368893,24205.0,88500.71292866129
26.0,A1,'Hainbach Süd',230.7,1,1,160829032,Hainbach Süd,POINT (423314.3008876345 450793.6821045476),221873.6654517392,16641.0,43626.88664049066
28.0,A1,'Straß',243.67,1,1,531252283,Straß,POINT (412591.0839382739 446878.1366058033),234981.9181530464,16828.674835497062,52286.93331258196
31.0,A1,'Mondsee',259.23,0,2,47030500,Mondsee,POINT (404661.7156957533 437484.534727912),250516.98963778745,15333.00079944841,35129.25494322937
33.0,A1,'Vetterbach',270.63,2,1,322888608,,POINT (395183.3308279748 438204.9622184667),261972.4299011484,18111.0,24972.458720103332
35.0,A1,'Salzburger Vorland',277.55,2,1,530994135,Salzburger Vorland,POINT (388715.2579772896 438983.0551610399),268866.709267308,21776.0,38740.092831870716
37.0,A1,'Söllheim',286.46,0,1,67810341,Söllheim,POINT (380836.8763759326 437773.3496392902),277761.8444693356,28864.53746412181,82339.63927518326
39.0,A1,'Walserberg Süd',300.71,0,1,322551672,Walserberg Süd,POINT (371117.9378952289 429913.6343266661),292024.9587453794,14880.00000000295,866.4299233484943
42.0,A10,'Untersberg/Ost',4.37,2,1,893773171,,POINT (375718.8865037689 428543.0007576903),1898.0363624747013,30061.000000000004,
43.0,A10,'Bruderloch',17.53,2,1,191364532,Rastplatz Bruderloch,POINT (384281.7510483056 419954.8239867149),15039.738222152006,24652.0,
44.0,A10,'Golling Ost',28.76,0,1,200300459,Raststation Golling Ost,POINT (386826.7011905757 409460.0579631454),26224.385284414508,19647.000947720997,
48.0,A10,'Klausgraben Ost’,50.01,2,1,185872906,,POINT (395266.1611302294 392742.7037682212),47504.98251388223,16076.0,
49.0,A10,'Eben Süd',59.21,0,2,404477042,Raststation Eben-Süd,POINT (403740.1447232449 391218.4347725328),56778.02700212305,15293.16167231109,
50.0,A10,'Eben Nord',59.32,0,2,404477039,Raststation Eben-Nord,POINT (403770.5792237686 391334.4426845374),56754.90327219965,15319.983974921792,
52.0,A10,'Tauernalm',79.79,0,2,200145931,Raststation Tauernalm,POINT (407008.1463603936 372061.4315096087),77278.92186222805,10619.213162511443,
54.0,A10,'Lanschütz',100.6,1,1,529488602,Lanschütz,POINT (418583.0685941336 357606.7125466375),98049.1739721768,10558.5,
56.0,A10,'Ried’,116.47,2,1,579663993,Parkplatz Ried,POINT (421999.730530755 343883.4747392475),113909.24397676944,7303.0,
57.0,A10,'Eisentratten',125.92,0,2,404473862,Raststation Eisentratten,POINT (418830.9453438835 335556.5502592363),123333.65134928688,7303.0,
58.0,A10,'Seeboden',141.72,2,1,450117702,,POINT (412975.6229934532 323756.9880422672),139165.05238586848,14455.0,
60.0,A10,'Kamering',154.29,2,1,894068048,Parkplatz Kamering,POINT (420547.8402652538 314722.316202654),151671.57758871172,14749.703862513725,
61.0,A10,'Feistritz an der Drau',162.01,0,2,894093001,Raststation Feistritz,POINT (425806.2178627966 309419.4194663895),159366.18224840498,14750.0,
62.0,A11,'St. Niklas/Nord',2.11,2,1,528526630,Parkplatz St. Niklas Nord,POINT (445558.1419645398 301212.7931256008),2126.475415772853,7502.999999999998,
63.0,A11,'Rosegg',9.04,0,2,528652488,Rosegg,POINT (451138.4931818426 297968.0198626479),9063.091536941663,4802.0,
64.0,A12,'Langkampfen Süd',9.32,2,1,736284304,,POINT (312749.7841547782 411068.5465288756),2098.380581805528,11349.585916642442,
65.0,A12,'Angath Süd',14.1,0,2,57375373,Angath-Süd,POINT (304722.0445451084 402818.6027073953),14100.936369992787,19314.999999999975,
66.0,A12,'Angath Nord',14.22,0,2,263997273,Angath-Nord,POINT (304578.7943139818 402878.664587032),14101.92536185243,19314.99999999997,
68.0,A12,'Münster Süd',36.25,1,1,271726056,Münster Süd,POINT (287475.4917821485 391198.3322610573),36364.41054713728,18162.0,
69.0,A12,'Vomp',50.47,0,1,460590151,Raststation Vomp,POINT (276017.2477628621 384424.0945714215),50412.174685648846,24431.999999991072,
71.0,A12,'Weer Süd',55.0,1,1,189520403,Rastplatz Weer Süd,POINT (273119.2032440567 381141.2017820702),54962.42769551398,24141.001987531265,
72.0,A12,'Volders/Karlskirche',64.18,2,1,460585269,Rastplatz Karlskirche,POINT (265315.4427097783 377383.7545818247),64162.31571697871,27543.0,
75.0,A12,'Sieglanger',80.39,2,1,204383389,,POINT (249963.5342765586 374542.5810374356),80360.78243322166,31124.79343149019,
78.0,A12,'Pettnau',95.81,0,2,47030786,Raststätte Pettnau,POINT (236069.536350749 378408.4979657655),95783.00975504864,55.68897853388787,
79.0,A12,'Telfs Süd',103.3,2,1,401248683,,POINT (229991.6990099435 380667.748604301),103277.71618107129,13364.77793940172,
81.0,A12,'Haiming Süd',118.5,2,1,533546631,,POINT (215619.2079138759 376893.8404517579),118464.44052611433,10702.0,
82.0,A12,'Imst Süd',133.49,2,1,401260331,Imst Süd,POINT (202443.4855281343 371899.9438600852),133448.2984338601,9240.0,
84.0,A12,'Mils',135.51,0,2,401257103,Trofana Tyrol,POINT (200497.5630784137 371607.5573271295),135439.2135005972,9240.000000000804,
92.0,A13,'Europabrücke',8.27,0,2,320569653,Raststation Europabrücke,POINT (253427.4126027939 368187.6446535956),8216.482070386874,20615.0,
93.0,A13,'Gschleirs',14.05,2,1,123855817,Gschleirsbrücke,POINT (256151.6177143916 364389.9210254311),14022.01964928701,14822.0,
95.0,A13,'Matrei Ost',16.95,0,2,370306111,Raststation Matrei Ost,POINT (257122.9535760355 361737.0759592641),16905.13403389687,14822.0,
96.0,A13,'Wipptalerhof Ost',22.41,2,1,372332549,Wipptaler Hof,POINT (257980.9635327768 356524.7362005234),22381.98558614899,10896.000000000471,
98.0,A13,'Plon',23.61,2,1,560743764,Plon,POINT (258067.1956737039 355532.6073539986),23556.38848814284,10896.000000525348,
100.0,A13,'Nößlach',26.91,2,1,152309579,Nößlach,POINT (259434.8126629056 351963.6051435986),27714.67115167786,11586.803224894726,
101.0,A13,'Gries Ost',29.15,0,1,123855799,Raststation Gries Ost,POINT (258913.4334568309 350620.2763320958),29194.281593531843,11601.99774413572,
105.0,A13,'Brennerpaß',34.16,0,2,372330817,Raststation Brennerpaß,POINT (261398.2313802385 347012.0909509405),34101.63398343049,11602.0,
108.0,A14,'Dornbirn West',15.07,2,1,162980699,P 15,POINT (127756.7854362527 399211.0903360839),15133.748470007851,22722.016745829165,
110.0,A14,'Hohenems',24.48,0,2,471547998,Raststation Hohenems,POINT (122706.0052690432 391754.7935536472),24293.55008377413,26481.317311897223,
112.0,A14,'Rankweil Ost',33.82,2,1,126431156,Rastplatz Rankweil Ost,POINT (119896.2527222405 383428.929125861),33679.515879646875,21949.59270656767,
114.0,A14,'Schlins Ost',46.85,2,1,533414011,Parkplatz Schlins,POINT (123186.3397192963 373426.3435889407),46581.56183482721,13492.0,
115.0,A14,'Nüziders',55.2,2,1,561914333,Parkplatz Nüziders,POINT (130494.4888026466 369934.6432624017),55063.184132699935,13282.144454187704,
116.0,A2,'Guntramsdorf',14.43,0,2,324026491,Guntramsdorf,POINT (623926.2221590605 463563.4606787244),14491.72041560853,51867.174854063735,
118.0,A2,'Leobersdorf',32.08,1,1,100454106,Rastplatz Leobersdorf,POINT (614893.5431762162 449582.8228329953),32135.78635912251,39540.0,
119.0,A2,'Föhrenberg',39.31,0,1,129127252,Raststation Föhrenberg,POINT (613223.0744199788 442733.1441046947),39336.43721850597,39539.98215618593,
122.0,A2,'Wr. Neustadt',51.18,1,1,397674648,Rastplatz Wr. Neustadt,POINT (614048.492718559 431516.6470027074),51195.19015325369,31158.00000000052,
124.0,A2,'Gleissenfeld',61.52,2,1,525643295,P62,POINT (609703.2012774406 423089.1686350378),61617.27209185715,18726.0,
125.0,A2,'Zöbern',78.76,0,2,47027527,Raststation Zöbern,POINT (609495.7543804377 408545.1437660298),78798.18835371306,16222.999999999998,
126.0,A2,'Schäffern Ost',86.7,1,1,93119776,Rastplatz Schäffern,POINT (608424.3012310681 402205.4999509284),86783.69255601408,16223.0,
127.0,A2,'Pinkafeld/Ost',97.98,2,1,207181901,,POINT (607460.4400176294 391994.1421744924),98038.38878130166,14325.0,
129.0,A2,'Loipersdorf',105.5,0,2,192927910,Raststation Loipersdorf,POINT (606100.3011752106 385009.4386134488),105622.14815529152,13287.0,
130.0,A2,'St. Johann/Süd',113.05,2,1,525858857,,POINT (605151.7407439483 378454.7138852648),113068.7027787336,13287.000477266132,
133.0,A2,'Bad Blumau',134.06,1,1,525878304,Rastplatz Bad Blumau,POINT (601190.1843012946 360879.0934509605),134081.5902049001,14879.0,
,A2,'Ilztal/Nord ',147.5,2,1,525921919,P147,POINT (591060.0354494462 357532.6610605833),147494.29106534377,16946.156088329924,
134.0,A2,'Arnwiesen',154.1,0,2,140439861,Raststation Arnwiesen,POINT (584815.6945069765 359017.6639889878),154027.591129845,16966.000585729496,
136.0,A2,'Laßnitzhöhe Süd',170.65,1,1,525963521,Rastplatz Laßnitzhöhe-Süd,POINT (570434.7725800843 353988.426142416),170660.52501152034,29743.0,
137.0,A2,'Kaiserwald',190.77,0,2,192901592,Raststation Kaiserwald,POINT (555990.9359950811 342071.0291058678),190811.98043951005,20682.001624263023,
139.0,A2,'Herzogberg Süd',220.19,1,1,526719862,Rastplatz Herzogberg Süd,POINT (533949.5982993604 342448.0308230923),220316.30619024337,8120.999999999229,
140.0,A2,'Pack',235.21,0,2,207488228,Raststation Pack Preitenegg,POINT (520193.4766166944 341117.7951351135),235315.76453870424,8121.0,
141.0,A2,'Twimberg Süd',242.34,2,1,526830759,Rastplatz Twimberg Süd,POINT (515005.5016716613 337735.2206053748),242470.24243419603,9188.999999999998,
143.0,A2,'Fischering',259.85,2,1,526850273,Parkplatz Fischering,POINT (512993.8958160395 321704.4453835465),259951.60486252053,10919.0,
145.0,A2,'Gönitz/Süd',268.86,2,1,527026753,Parkplatz Gönitz Süd,POINT (510752.8783527016 313736.8358642778),268904.5024151299,11607.0,
148.0,A2,'Völkermarkt',285.09,0,2,47029582,Raststätte Völkermarkt,POINT (496555.3319714307 309690.5901621991),285005.7315573676,10354.0,
150.0,A2,'Grafenstein Süd',300.0,1,1,398982040,Grafenstein Süd,POINT (484586.1641730426 305036.4725154719),299868.8062420735,13588.0,
152.0,A2,'Karawankenblick/Süd',333.84,2,1,527240170,Parkplatz Karawankenblick Süd,POINT (464107.6969857624 304070.3272847887),323602.6504131558,19384.999372588507,
153.0,A2,'Wörthersee',340.13,0,2,324036372,Raststation Wörthersee,POINT (458349.9997587008 303666.2358118318),329838.3535260621,18623.99999872538,
154.0,A2,'Sternberg/Süd',349.01,2,1,527576785,Parkplatz Sternberg Süd,POINT (449782.8624321079 302354.7911261176),338753.5545150617,19615.999955893047,
157.0,A2,'Federaun/Süd',362.78,2,1,527631020,P363 Parkplatz Federaun Süd,POINT (438563.8724233303 297165.4453919228),352548.7130626719,14962.99999999167,
158.0,A2,'Dreiländereck Süd',374.17,0,2,527576785,Parkplatz Sternberg Süd,POINT (449782.8624321079 302354.7911261176),338753.5545150617,19615.999955893047,
159.0,A2,'Dreiländereck Nord',374.27,0,2,527631024,,POINT (439216.0674886806 298092.1657742577),351427.3954159526,14963.0,
168.0,A21,'Alland',14.68,0,2,892039574,Raststation Alland,POINT (603624.3526028101 467027.472407522),13443.60908561706,18698.014178247697,
169.0,A21,'Dornbach',19.96,2,1,895955600,Parkplatz Dornbach,POINT (607931.6562185271 466597.3884730879),18785.72812776258,19947.846112205218,
171.0,A21,'Sparbach',26.99,2,1,93323594,Parkplatz Hinterbühl,POINT (613786.7438808143 467688.0461383265),25835.024614238988,20048.0,
173.0,A22,'Korneuburg West',18.04,0,1,54893726,Raststation Korneuburg,POINT (621303.8763335195 498539.7127567021),18079.022892039822,32131.000000493023,
175.0,A22,'Stockerau',28.09,0,1,433012188,Raststation Stockerau,POINT (612609.224995299 501878.287672793),28027.704684296903,30190.007584098334,
177.0,A25,'Sinnersdorf/Süd',6.11,2,1,532567872,Sinnersdorf Süd,POINT (461095.8848293597 476456.1925429557),6125.71571093971,21271.0,
179.0,A25,'Wels',13.06,0,2,311913080,,POINT (455024.5227129348 476999.8729279457),12938.261566351846,24897.021011457346,
180.0,A3,'Hornstein',28.0,0,2,373807312,Raststation Hornstein,POINT (630409.3244350143 446660.2082495076),19180.63195308188,17661.0,
183.0,A4,'Maria Ellend',22.48,1,1,157107388,Rastplatz Maria Ellend,POINT (647789.9265488647 471484.1055040798),23075.034106638963,-1.0,
184.0,A4,'Göttlesbrunn',28.04,0,2,525427828,Raststation Göttlesbrunn,POINT (651823.8253018593 467339.483749786),28897.0499829454,-0.9999999859077862,
185.0,A4,'Parndorf',46.23,2,1,666371706,Rastplatz Parndorf,POINT (664356.0654521114 458361.160807344),46972.177028815866,19928.0,
188.0,A4,'Nickelsdorf Nord',64.97,0,1,342598795,Raststation Nickelsdorf Nord,POINT (681480.4134362255 454521.4854096223),65698.33452296151,7158.000028017371,
191.0,A5,'Hochleithen',10.63,0,2,42217069,Raststation Hochleithen,POINT (637914.9142296079 507927.045338552),10075.396251185926,18304.7,
192.0,A6,'Potzneusiedl',10.8,0,2,46158787,Rastplatz Potzneusiedl,POINT (670513.7452634472 465570.2468047387),10738.151284064392,7878.999999983744,
194.0,A7,'Engerwitzdorf',25.71,1,1,189919127,Rastplatz Engerwitzdorf,POINT (483102.0659508507 494910.8791347885),25746.04927975552,19344.0,
196.0,A8,'Voralpenkreuz',0.17,0,2,47030388,Voralpenkreuz,POINT (452344.349495513 463254.9889435243),437.5447159527889,10372.0,
197.0,A8,'Oberham/Süd',16.76,2,1,532884401,Parkplatz Oberham Süd,POINT (446916.654318589 476406.91169187),16886.059613801568,24053.99876684948,
199.0,A8,'Schnittering/Süd',20.68,2,1,532884396,,POINT (443156.4014307581 476452.6613790574),20830.8581321432,17695.568077309275,
201.0,A8,'Aistersheim',33.81,0,2,245596053,Raststation Aistersheim,POINT (430758.2100374589 475593.3085917626),33951.014590715524,15977.0,
203.0,A8,'Renhartsberg',44.47,2,1,376944509,Parkplatz Renhartsberg,POINT (421847.3758127559 479381.3071290836),44603.33919835331,14008.000000000133,
204.0,A8,'Grübl/Süd’,49.59,2,1,81305328,Grübl Süd,POINT (417618.2705040298 482180.1351148638),49740.65454851328,14008.0,
205.0,A8,'Murau West',56.77,1,1,189139727,Rastplatz Murau West,POINT (411881.789909386 485969.272665797),57029.21480508955,14172.0,
207.0,A8,'Marienkirchen/Schärding’,71.6,1,1,533009640,Rastplatz St.Marienkirchen,POINT (405978.1348553593 497139.197706503),71744.4706400803,10055.234280795672,
209.0,A8,'Suben West',74.77,0,1,533020665,Raststation Suben,POINT (406888.9315376761 500162.4309937262),74912.19976138193,9186.000000189426,
0.0,A9,'Maisdorf/Ost',12.66,2,1,376804458,Parkplatz Maisdorf/Ost,POINT (457268.7488760521 451378.4854617055),12645.896385701237,10503.0,
2.0,A9,'St. Pankraz',36.36,0,2,376804460,312364347,POINT (454462.4796090579 459150.9240466407),4251.180005707452,12947.999999999984,
3.0,A9,'Pyhrn-Priel Ost’,55.03,1,1,691535511,Rastplatz Pyhrn-Priel Ost,POINT (475245.702081362 418778.6089236737),55016.54928353464,7546.419294460401,
5.0,A9,'Ardning Ost',65.96,2,1,376715079,Rastplatz Ardning Ost,POINT (474356.0672177218 409378.9463864239),66029.4397039906,13084.000000000002,
7.0,A9,'Rottenmann/Nord',77.91,2,1,376715082,,POINT (479361.7529598619 402496.1764502762),77973.96751620864,13084.0,
9.0,A9,'Trieben',85.7,0,2,94441558,Raststation Trieben,POINT (486639.4742590693 399996.0857621173),85756.33125947653,10287.0,
10.0,A9,'Gaishorn',92.11,1,1,94440598,Rastplatz Gaishorn,POINT (492634.0149813956 398542.0753907048),92178.40493951012,10287.0,
13.0,A9,'Kammern Nord',121.18,2,1,950302829,,POINT (518239.9861728944 388685.7485021646),121227.93519290171,10926.0,
14.0,A9,'Kammern Süd',121.26,0,2,94438967,Raststation Kammern,POINT (518331.4913245914 388591.1482733858),121307.7910864295,10926.0,
16.0,A9,'Ortnerhof Nord',135.65,2,1,664756708,,POINT (528997.5802691273 381424.9179742056),135692.7323964047,10574.99999997918,
19.0,A9,'Hinterlainsach/West',139.3,2,1,664756706,,POINT (531549.7831373794 378996.3395816569),139330.3564153696,10575.0,
21.0,A9,'Übelbach 1',154.16,2,1,664756052,Übelbach I,POINT (543510.573331115 371257.8128022816),154190.77997869166,11512.0,
23.0,A9,'Deutschfeistritz',161.95,0,2,235790130,Raststation Deutschfeistritz,POINT (550268.1905258861 369200.0667830457),161920.49628889214,11513.095554130588,
25.0,A9,'Feldkirchen',186.97,2,1,96572678,,POINT (557798.8671200833 348481.8676652183),187066.0030992088,29999.018396310785,
27.0,A9,'Thalerhof',196.52,2,1,664741198,Parkplatz Thalerhof,POINT (561752.2549026615 340074.1142518096),196605.79355947496,25122.13343370593,
29.0,A9,'Gralla Ost',211.45,0,1,193064709,Raststation Gralla Ost,POINT (569248.9515266542 328164.804718038),211477.7150399997,19399.0,
31.0,A9,'Straß Ost’,225.02,2,1,314046999,Rastplatz Straß Ost ,POINT (576444.4001268086 317373.3126628171),225083.1720316205,7452.000000000014,
244.0,S16,'Schnann',18.9,0,2,896823217,Raststation Schnann,POINT (175736.3196791559 365319.7414454991),18919.540277567827,4918.999960315217,
245.0,S16,'Klösterle',44.17,0,1,126215501,Raststation Klösterle,POINT (151939.6283007054 364093.4054733617),44064.11529179624,4439.000000265528,
247.0,S16,'Radin Süd',59.01,2,1,782870539,Parkplatz Radin,POINT (137832.4607141308 366221.4104945547),58913.44768077778,5252.0,
250.0,S3,'Hollabrunn',23.6,2,1,264561229,Rastplatz Hollabrunn,POINT (601572.1177793256 521966.9169060856),23642.53633551912,6766.000000000001,
251.0,S31,‘Mattersburg’,52.09,2,1,913221918,,POINT (628250.2191019763 431481.3319534207),18387.15857370269,8152.999999938313,
254.0,S31,'Tschurndorf',68.14,2,1,913077236,Parkplatz Tschurndorf,POINT (630207.9368235212 416569.5901283572),34474.315801743054,6566.999817015507,
258.0,S33,'Inzersdorf',15.28,1,1,542661862,Rastplatz Inzersdorf,POINT (576583.4413080302 492826.388425833),11816.427924955084,15542.004821001312,
261.0,S35,'Frohnleiten Ost',26.82,2,1,173760625,Pannenplatz,POINT (550119.5271236376 374254.2367175833),25999.758562908795,9690.0,
263.0,S36,'St. Marein Süd',14.97,0,1,383433357,Rastplatz St. Marein,POINT (517093.9527388794 373807.7610028471),14965.585447519716,10133.0,
264.0,S36,'Strettweg',34.61,2,1,327071181,Parkplatz Strettweg,POINT (500597.8093330075 365045.2969849652),34655.87696211147,9701.0,
266.0,S37,'Hunnenbrunnen',285.2,2,1,951738007,,POINT (480070.5452648401 320067.1442213526),2135.5118033267377,9830.0,
270.0,S5,'Grafenwörth',32.85,0,2,925947138,Raststation Grafenwörth,POINT (580893.6274787366 504257.2332089241),32764.22247079224,12223.0,
271.0,S6,'Natschbach',3.22,0,2,96307607,Rastplatz Natschbach,POINT (607765.4656145051 426742.508754152),2710.823392992959,14454.0,
272.0,S6,'Gloggnitz Süd',17.81,2,1,661055664,Parkplatz Gloggnitz,POINT (594985.280958826 421072.9587622374),17231.246220439025,7935.5,
274.0,S6,'Schottwien',23.57,0,2,49360021,Rastplatz Schottwien,POINT (589677.1334808402 419730.4465447656),22953.190177531364,7935.5,
276.0,S6,'Schwöbing Süd',48.57,0,1,327068316,Raststation Schwöbing Süd,POINT (569853.717100625 408998.361617908),47942.657073919545,9757.0,
279.0,S6,'Kapfenberg Süd',72.45,1,1,100496555,Raststation Kapfenberg Süd,POINT (551330.1045606002 396501.002438687),71785.13357316611,12893.5,
